sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_mode_enabled,label_tag,error_code
7,1903382597,33266,1638999489,35.622898,1000.532898,44.859142,1508377.875,6,1,0,0
0,1903370310,33381,1638999490,34.43676,1000.668945,46.898228,2185699,6,1,0,0
2,1903386950,33388,1638999490,34.797047,1000.442566,45.992416,1640697,6,1,0,0
3,1903384649,33392,1638999490,35.096645,1000.601379,45.506203,3358065.25,6,1,0,0
5,1903406917,33399,1638999490,34.979881,1000.498108,46.331718,3191273.75,6,1,0,0
6,1903394118,33404,1638999490,35.894337,1000.560242,44.50906,2017734,6,1,0,0
0,1903370310,33940,1638999490,34.87125,1000.651672,46.772655,328099.9688,7,1,0,0
1,1903376405,33944,1638999490,35.060791,1000.950195,47.158451,493493.9688,7,1,0,0
4,1903401543,33955,1638999490,35.575661,1000.291565,45.939941,716083.9375,7,1,0,0
7,1903382597,33966,1638999490,36.116554,1000.502686,44.698738,253339.9375,7,1,0,0
2,1903386950,34089,1638999490,35.287701,1000.460938,45.88073,256577.2969,7,1,0,0
3,1903384649,34093,1638999490,35.571358,1000.609985,45.418114,504433.5,7,1,0,0
5,1903406917,34099,1638999490,35.465881,1000.463196,46.216969,469401.7813,7,1,0,0
6,1903394118,34104,1638999490,36.38139,1000.527344,44.347008,318903.7813,7,1,0,0
0,1903370310,34640,1638999491,35.091022,1000.669189,46.600262,383664.2813,8,1,0,0
1,1903376405,34644,1638999491,35.307461,1000.9328,46.988495,553065.0625,8,1,0,0
2,1903386950,34649,1638999491,35.550735,1000.462036,45.721046,298020.9688,8,1,0,0
4,1903401543,34655,1638999491,35.844048,1000.302795,45.709084,806299.1875,8,1,0,0
7,1903382597,34667,1638999491,36.39901,1000.540283,44.499229,292655.0313,8,1,0,0
3,1903384649,34792,1638999491,35.851643,1000.604431,45.249378,569205.125,8,1,0,0
5,1903406917,34799,1638999491,35.746456,1000.496155,46.014324,528243.5,8,1,0,0
6,1903394118,34804,1638999491,36.662579,1000.55188,44.115601,358794.6875,8,1,0,0
0,1903370310,35341,1638999492,35.224907,1000.675903,46.379135,412903.2188,9,1,0,0
1,1903376405,35344,1638999492,35.466038,1000.96405,46.782566,600762.6875,9,1,0,0
2,1903386950,35349,1638999492,35.702484,1000.450439,45.497211,326843.2813,9,1,0,0
4,1903401543,35355,1638999492,36.022137,1000.315613,45.435944,865595.9375,9,1,0,0
7,1903382597,35366,1638999492,36.577133,1000.521301,44.25573,321003.125,9,1,0,0
3,1903384649,35493,1638999492,36.02335,1000.616882,45.017292,624961.875,9,1,0,0
5,1903406917,35499,1638999492,35.916809,1000.481628,45.77919,569205.125,9,1,0,0
6,1903394118,35504,1638999492,36.838326,1000.586914,43.852512,398443.5938,9,1,0,0
0,1903370310,36040,1638999492,35.318371,1000.660889,46.14043,449319.875,0,1,0,0
1,1903376405,36044,1638999492,35.564201,1000.91925,46.550537,631903.75,0,1,0,0
2,1903386950,36049,1638999492,35.818825,1000.457336,45.23167,349965.8125,0,1,0,0
4,1903401543,36055,1638999492,36.145042,1000.294922,45.180653,922938.25,0,1,0,0
7,1903382597,36067,1638999492,36.704365,1000.519592,43.95047,344317.4063,0,1,0,0
3,1903384649,36192,1638999492,36.157177,1000.619263,44.774406,664503.5625,0,1,0,0
5,1903406917,36199,1638999492,36.049583,1000.504761,45.502747,615939.875,0,1,0,0
6,1903394118,36204,1638999492,36.958832,1000.545898,43.558033,424984.4375,0,1,0,0
0,1903370310,36321,1638999493,34.909142,1000.719604,45.943604,39670704,1,1,0,0
1,1903376405,36324,1638999493,35.14637,1000.963013,46.349457,102400000,1,1,0,0
2,1903386950,36329,1638999493,35.426807,1000.513245,45.075901,27249896,1,1,0,0
4,1903401543,36335,1638999493,35.736191,1000.325073,44.999325,102400000,1,1,0,0
7,1903382597,36347,1638999493,36.304855,1000.57489,43.752415,26172524,1,1,0,0
3,1903384649,36472,1638999493,35.730438,1000.624512,44.584408,102400000,1,1,0,0
5,1903406917,36480,1638999493,35.653767,1000.520752,45.329861,102400000,1,1,0,0
6,1903394118,36484,1638999493,36.572197,1000.612,43.355373,67877784,1,1,0,0
0,1903370310,37684,1638999494,34.022484,1000.639099,45.480602,39102624,2,1,0,0
1,1903376405,37688,1638999494,34.21003,1000.902527,45.881348,102400000,2,1,0,0
2,1903386950,37692,1638999494,34.463196,1000.431213,44.43956,26798610,2,1,0,0
4,1903401543,37698,1638999494,34.788059,1000.271912,44.438141,102400000,2,1,0,0
7,1903382597,37705,1638999494,35.355713,1000.482483,43.179909,25725614,2,1,0,0
3,1903384649,37983,1638999494,34.712837,1000.606689,44.081074,102400000,2,1,0,0
5,1903406917,37989,1638999494,34.694298,1000.517456,44.763691,102400000,2,1,0,0
6,1903394118,37993,1638999494,35.618172,1000.558777,42.782009,73656648,2,1,0,0
0,1903370310,41896,1638999498,33.984592,1000.649841,45.363659,37718560,3,1,0,0
1,1903376405,41900,1638999498,34.094246,1000.899414,45.744946,102400000,3,1,0,0
2,1903386950,41904,1638999498,34.36203,1000.426208,44.395992,24890240,3,1,0,0
4,1903401543,41910,1638999498,34.712807,1000.270264,44.281971,102400000,3,1,0,0
7,1903382597,41918,1638999498,35.342991,1000.502075,42.853565,24027864,3,1,0,0
3,1903384649,42047,1638999498,34.538612,1000.610474,43.936569,102400000,3,1,0,0
5,1903406917,42053,1638999498,34.629166,1000.529846,44.470299,84808800,3,1,0,0
6,1903394118,42057,1638999498,35.598087,1000.561157,42.374382,49723824,3,1,0,0
4,1903401543,42470,1638999499,35.420143,1000.245117,44.168633,7459139.5,4,1,0,0
0,1903370310,42597,1638999499,34.648952,1000.619141,45.485477,3362200,4,1,0,0
1,1903376405,42600,1638999499,34.761261,1000.912781,45.842472,6142080.5,4,1,0,0
2,1903386950,42604,1638999499,35.004433,1000.402405,44.494972,2303712,4,1,0,0
7,1903382597,42620,1638999499,36.022404,1000.496521,42.936733,2192719.5,4,1,0,0
3,1903384649,42747,1638999499,35.227951,1000.559692,44.059135,4853080.5,4,1,0,0
5,1903406917,42753,1638999499,35.303047,1000.46167,44.542755,4549847.5,4,1,0,0
6,1903394118,42757,1638999499,36.288498,1000.532471,42.43985,2846421.25,4,1,0,0
4,1903401543,43170,1638999499,35.706093,1000.283813,44.143276,6973398.5,5,1,0,0
0,1903370310,43297,1638999500,34.899036,1000.676453,45.41132,2963820.5,5,1,0,0
1,1903376405,43301,1638999500,35.018002,1000.933899,45.814568,5239526.5,5,1,0,0
2,1903386950,43304,1638999500,35.280113,1000.464111,44.461456,2210469.5,5,1,0,0
7,1903382597,43320,1638999500,36.312492,1000.532532,42.84359,2077605.875,5,1,0,0
3,1903384649,43447,1638999500,35.523384,1000.613342,44.028339,4508530.5,5,1,0,0
5,1903406917,43453,1638999500,35.596149,1000.48053,44.276157,4203181,5,1,0,0
6,1903394118,43457,1638999500,36.584751,1000.521606,42.346985,2655429.5,5,1,0,0
4,1903401543,43870,1638999500,35.861607,1000.30365,44.003757,6614453,6,1,0,0
0,1903370310,43997,1638999500,35.02029,1000.684753,45.314507,2802600,6,1,0,0
1,1903376405,44000,1638999500,35.141335,1000.920654,45.714748,4949849,6,1,0,0
2,1903386950,44004,1638999500,35.401512,1000.445984,44.359001,2093534.375,6,1,0,0
7,1903382597,44020,1638999500,36.462624,1000.519043,42.714893,1958403,6,1,0,0
3,1903384649,44148,1638999500,35.669838,1000.578857,43.917427,4209661,6,1,0,0
5,1903406917,44153,1638999500,35.74395,1000.451355,44.48291,3936569,6,1,0,0
6,1903394118,44157,1638999500,36.73539,1000.543945,42.19957,2504433,6,1,0,0
4,1903401543,44570,1638999501,36.333168,1000.276306,43.916039,828814.25,7,1,0,0
0,1903370310,44697,1638999501,35.459831,1000.665527,45.227112,401489.9063,7,1,0,0
1,1903376405,44700,1638999501,35.612026,1000.931458,45.6413,573508.8125,7,1,0,0
2,1903386950,44704,1638999501,35.892174,1000.443665,44.296749,315076.9375,7,1,0,0
7,1903382597,44720,1638999501,36.966465,1000.510864,42.59893,310209.0313,7,1,0,0
3,1903384649,44847,1638999501,36.152126,1000.582642,43.836143,598655.375,7,1,0,0
5,1903406917,44853,1638999501,36.23246,1000.473938,44.271198,558494.6875,7,1,0,0
6,1903394118,44857,1638999501,37.232491,1000.546753,42.088184,381307.0313,7,1,0,0
4,1903401543,45271,1638999501,36.604065,1000.258484,43.72377,914898.375,8,1,0,0
0,1903370310,45397,1638999502,35.682133,1000.684692,44.794342,450803.4375,8,1,0,0
1,1903376405,45401,1638999502,35.848633,1000.941162,45.464771,636617.9375,8,1,0,0
2,1903386950,45404,1638999502,36.152679,1000.455811,44.143654,355062.4063,8,1,0,0
7,1903382597,45420,1638999502,37.241287,1000.502869,42.393654,349607.375,8,1,0,0
3,1903384649,45547,1638999502,36.417263,1000.590393,43.684711,675016.5,8,1,0,0
5,1903406917,45553,1638999502,36.505524,1000.498474,44.087051,620982.4375,8,1,0,0
6,1903394118,45557,1638999502,37.501129,1000.574341,41.893822,423402.9375,8,1,0,0
4,1903401543,45971,1638999502,36.774635,1000.276001,43.500755,977099.25,9,1,0,0
